,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
2898,0.774,0.653,2,-4.304,1,0.0361,0.107,0.0,0.0609,0.845,95.009,audio_features,5YyetAy34sgROhslaW3BZc,spotify:track:5YyetAy34sgROhslaW3BZc,https://api.spotify.com/v1/tracks/5YyetAy34sgROhslaW3BZc,https://api.spotify.com/v1/audio-analysis/5YyetAy34sgROhslaW3BZc,210133,4
2899,0.699,0.661,1,-9.084,0,0.04,0.32,0.0,0.257,0.616,80.87,audio_features,7bN2XAxC3SN8Ie16xP6lpm,spotify:track:7bN2XAxC3SN8Ie16xP6lpm,https://api.spotify.com/v1/tracks/7bN2XAxC3SN8Ie16xP6lpm,https://api.spotify.com/v1/audio-analysis/7bN2XAxC3SN8Ie16xP6lpm,250293,4
2900,0.83,0.772,1,-5.62,1,0.089,0.0163,3.68e-06,0.0651,0.764,120.054,audio_features,1iqzDtZJZYZLJBQ8YfulbN,spotify:track:1iqzDtZJZYZLJBQ8YfulbN,https://api.spotify.com/v1/tracks/1iqzDtZJZYZLJBQ8YfulbN,https://api.spotify.com/v1/audio-analysis/1iqzDtZJZYZLJBQ8YfulbN,127400,4
2901,0.882,0.8,1,-5.772,1,0.0483,0.036,0.0133,0.188,0.978,135.034,audio_features,73yWjpBQg1oc1NUltyIFtT,spotify:track:73yWjpBQg1oc1NUltyIFtT,https://api.spotify.com/v1/tracks/73yWjpBQg1oc1NUltyIFtT,https://api.spotify.com/v1/audio-analysis/73yWjpBQg1oc1NUltyIFtT,210853,4
2902,0.774,0.851,11,-2.795,0,0.255,0.0651,0.0,0.0568,0.695,180.086,audio_features,1kMUGCt7XLDc5Q64Vl0H8S,spotify:track:1kMUGCt7XLDc5Q64Vl0H8S,https://api.spotify.com/v1/tracks/1kMUGCt7XLDc5Q64Vl0H8S,https://api.spotify.com/v1/audio-analysis/1kMUGCt7XLDc5Q64Vl0H8S,257865,4
2903,0.829,0.878,9,-5.951,1,0.101,0.0959,0.0,0.776,0.883,87.991,audio_features,1q8NdCAQ9QUjpYiqzdd3mv,spotify:track:1q8NdCAQ9QUjpYiqzdd3mv,https://api.spotify.com/v1/tracks/1q8NdCAQ9QUjpYiqzdd3mv,https://api.spotify.com/v1/audio-analysis/1q8NdCAQ9QUjpYiqzdd3mv,239307,4
2904,0.675,0.588,3,-7.168,1,0.177,0.789,0.0,0.95,0.879,79.989,audio_features,3kNVYo6BJE9AENxzokM9YC,spotify:track:3kNVYo6BJE9AENxzokM9YC,https://api.spotify.com/v1/tracks/3kNVYo6BJE9AENxzokM9YC,https://api.spotify.com/v1/audio-analysis/3kNVYo6BJE9AENxzokM9YC,189867,4
2905,0.582,0.443,2,-7.816,1,0.0436,0.664,0.0,0.0703,0.452,78.071,audio_features,1RIhd7jjWDQwSKsbxxGArN,spotify:track:1RIhd7jjWDQwSKsbxxGArN,https://api.spotify.com/v1/tracks/1RIhd7jjWDQwSKsbxxGArN,https://api.spotify.com/v1/audio-analysis/1RIhd7jjWDQwSKsbxxGArN,215813,4
2906,0.686,0.84,11,-6.265,0,0.164,0.138,2.35e-06,0.133,0.492,179.939,audio_features,6sKKGGCuMDKiP9HProsMah,spotify:track:6sKKGGCuMDKiP9HProsMah,https://api.spotify.com/v1/tracks/6sKKGGCuMDKiP9HProsMah,https://api.spotify.com/v1/audio-analysis/6sKKGGCuMDKiP9HProsMah,207987,4
2907,0.547,0.831,5,-5.562,0,0.401,0.292,0.0,0.106,0.595,167.982,audio_features,5E5ZlB326jlVokLTLvW6My,spotify:track:5E5ZlB326jlVokLTLvW6My,https://api.spotify.com/v1/tracks/5E5ZlB326jlVokLTLvW6My,https://api.spotify.com/v1/audio-analysis/5E5ZlB326jlVokLTLvW6My,274133,4
2908,0.695,0.796,4,-6.057,0,0.0361,0.0174,0.0,0.0493,0.652,114.804,audio_features,2GggG2lQVYuus2aeAybe8M,spotify:track:2GggG2lQVYuus2aeAybe8M,https://api.spotify.com/v1/tracks/2GggG2lQVYuus2aeAybe8M,https://api.spotify.com/v1/audio-analysis/2GggG2lQVYuus2aeAybe8M,245827,4
2909,0.634,0.854,11,-3.444,1,0.0369,0.00737,2.49e-06,0.0664,0.564,148.003,audio_features,78DVpEWwmJFC25KGz8fJuE,spotify:track:78DVpEWwmJFC25KGz8fJuE,https://api.spotify.com/v1/tracks/78DVpEWwmJFC25KGz8fJuE,https://api.spotify.com/v1/audio-analysis/78DVpEWwmJFC25KGz8fJuE,310813,4
2910,0.556,0.393,0,-10.427,1,0.0319,0.649,0.0,0.292,0.604,98.226,audio_features,1gd7Q7mxviLWkG5HgvAMAc,spotify:track:1gd7Q7mxviLWkG5HgvAMAc,https://api.spotify.com/v1/tracks/1gd7Q7mxviLWkG5HgvAMAc,https://api.spotify.com/v1/audio-analysis/1gd7Q7mxviLWkG5HgvAMAc,198040,4
2911,0.664,0.898,7,-6.723,1,0.281,0.325,0.0,0.511,0.814,146.985,audio_features,7AIVTgrRcdUW8QBsqNQ33z,spotify:track:7AIVTgrRcdUW8QBsqNQ33z,https://api.spotify.com/v1/tracks/7AIVTgrRcdUW8QBsqNQ33z,https://api.spotify.com/v1/audio-analysis/7AIVTgrRcdUW8QBsqNQ33z,288747,4
2912,0.748,0.538,0,-9.943,1,0.222,0.159,1.62e-06,0.167,0.779,124.974,audio_features,1jlKdNbOA90rjnt88GJnwO,spotify:track:1jlKdNbOA90rjnt88GJnwO,https://api.spotify.com/v1/tracks/1jlKdNbOA90rjnt88GJnwO,https://api.spotify.com/v1/audio-analysis/1jlKdNbOA90rjnt88GJnwO,234133,4
2913,0.395,0.855,5,-5.72,0,0.0618,0.784,1.11e-06,0.943,0.504,157.331,audio_features,5s8onl5Lw5q1AijP5BUm7G,spotify:track:5s8onl5Lw5q1AijP5BUm7G,https://api.spotify.com/v1/tracks/5s8onl5Lw5q1AijP5BUm7G,https://api.spotify.com/v1/audio-analysis/5s8onl5Lw5q1AijP5BUm7G,344187,4
2914,0.717,0.881,0,-3.21,1,0.0538,0.23,0.0,0.135,0.685,103.996,audio_features,7mHFWWfVlhqGjeIQ5qt9i2,spotify:track:7mHFWWfVlhqGjeIQ5qt9i2,https://api.spotify.com/v1/tracks/7mHFWWfVlhqGjeIQ5qt9i2,https://api.spotify.com/v1/audio-analysis/7mHFWWfVlhqGjeIQ5qt9i2,246388,4
2915,0.588,0.67,0,-6.439,1,0.0473,0.0104,3.33e-06,0.338,0.505,118.159,audio_features,5N4erncE7kuUccm7zEmwzk,spotify:track:5N4erncE7kuUccm7zEmwzk,https://api.spotify.com/v1/tracks/5N4erncE7kuUccm7zEmwzk,https://api.spotify.com/v1/audio-analysis/5N4erncE7kuUccm7zEmwzk,238173,4
2916,0.692,0.512,6,-8.596,1,0.0354,0.208,0.000994,0.077,0.739,79.003,audio_features,5tyznRXlcIx0XlQ7S8iCMW,spotify:track:5tyznRXlcIx0XlQ7S8iCMW,https://api.spotify.com/v1/tracks/5tyznRXlcIx0XlQ7S8iCMW,https://api.spotify.com/v1/audio-analysis/5tyznRXlcIx0XlQ7S8iCMW,203627,4
2917,0.559,0.67,7,-4.985,1,0.0474,0.592,0.000184,0.171,0.438,78.957,audio_features,4KtrE35pTuqwNc22QP58RT,spotify:track:4KtrE35pTuqwNc22QP58RT,https://api.spotify.com/v1/tracks/4KtrE35pTuqwNc22QP58RT,https://api.spotify.com/v1/audio-analysis/4KtrE35pTuqwNc22QP58RT,221895,4
2918,0.729,0.589,3,-9.871,0,0.0483,0.0361,0.0,0.305,0.349,95.065,audio_features,4szQkW1CDHqbRZGltXJdd3,spotify:track:4szQkW1CDHqbRZGltXJdd3,https://api.spotify.com/v1/tracks/4szQkW1CDHqbRZGltXJdd3,https://api.spotify.com/v1/audio-analysis/4szQkW1CDHqbRZGltXJdd3,195133,4
2919,0.681,0.83,7,-3.383,1,0.0471,0.55,0.0,0.4,0.76,149.125,audio_features,14GSYJZU5ZiYcCQ3AJabYt,spotify:track:14GSYJZU5ZiYcCQ3AJabYt,https://api.spotify.com/v1/tracks/14GSYJZU5ZiYcCQ3AJabYt,https://api.spotify.com/v1/audio-analysis/14GSYJZU5ZiYcCQ3AJabYt,233248,4
2920,0.421,0.653,9,-4.85,0,0.398,0.0135,0.0,0.114,0.733,78.6,audio_features,2QrXzOqLCVDRZHkToA0tSR,spotify:track:2QrXzOqLCVDRZHkToA0tSR,https://api.spotify.com/v1/tracks/2QrXzOqLCVDRZHkToA0tSR,https://api.spotify.com/v1/audio-analysis/2QrXzOqLCVDRZHkToA0tSR,175424,4
2921,0.672,0.506,2,-12.013,0,0.137,0.589,2.38e-05,0.0925,0.5,79.974,audio_features,1xCkZYGKDv7ELjSlIKedOy,spotify:track:1xCkZYGKDv7ELjSlIKedOy,https://api.spotify.com/v1/tracks/1xCkZYGKDv7ELjSlIKedOy,https://api.spotify.com/v1/audio-analysis/1xCkZYGKDv7ELjSlIKedOy,225000,4
2922,0.544,0.784,7,-5.031,0,0.0615,0.0183,0.0172,0.266,0.462,168.364,audio_features,4MWvfx91me6S5GGwHzz5VO,spotify:track:4MWvfx91me6S5GGwHzz5VO,https://api.spotify.com/v1/tracks/4MWvfx91me6S5GGwHzz5VO,https://api.spotify.com/v1/audio-analysis/4MWvfx91me6S5GGwHzz5VO,221133,4
2923,0.703,0.553,11,-6.176,0,0.0799,0.0518,0.0,0.101,0.718,99.989,audio_features,1I1jNJEm5CBIJMJDAI7nAF,spotify:track:1I1jNJEm5CBIJMJDAI7nAF,https://api.spotify.com/v1/tracks/1I1jNJEm5CBIJMJDAI7nAF,https://api.spotify.com/v1/audio-analysis/1I1jNJEm5CBIJMJDAI7nAF,247773,4
2924,0.876,0.73,4,-7.775,0,0.088,0.198,3.44e-05,0.143,0.843,131.975,audio_features,5B9WGojCJWwMhAcTtYhdyJ,spotify:track:5B9WGojCJWwMhAcTtYhdyJ,https://api.spotify.com/v1/tracks/5B9WGojCJWwMhAcTtYhdyJ,https://api.spotify.com/v1/audio-analysis/5B9WGojCJWwMhAcTtYhdyJ,194840,4
2925,0.742,0.882,7,-2.862,1,0.117,0.0466,0.0,0.206,0.463,102.04,audio_features,1Vb4HQnN2kZ5Y2KgYF5TDV,spotify:track:1Vb4HQnN2kZ5Y2KgYF5TDV,https://api.spotify.com/v1/tracks/1Vb4HQnN2kZ5Y2KgYF5TDV,https://api.spotify.com/v1/audio-analysis/1Vb4HQnN2kZ5Y2KgYF5TDV,221176,4
2926,0.937,0.791,0,-5.242,1,0.0871,0.0205,0.000232,0.0433,0.974,119.967,audio_features,4xbMF8jx0msGGgrtJaAuXE,spotify:track:4xbMF8jx0msGGgrtJaAuXE,https://api.spotify.com/v1/tracks/4xbMF8jx0msGGgrtJaAuXE,https://api.spotify.com/v1/audio-analysis/4xbMF8jx0msGGgrtJaAuXE,289013,4
2927,0.543,0.876,10,-5.069,0,0.0512,0.0606,0.0,0.157,0.415,122.058,audio_features,6JzCO4ZzxAXhY86vTcqM1Q,spotify:track:6JzCO4ZzxAXhY86vTcqM1Q,https://api.spotify.com/v1/tracks/6JzCO4ZzxAXhY86vTcqM1Q,https://api.spotify.com/v1/audio-analysis/6JzCO4ZzxAXhY86vTcqM1Q,268840,4
2928,0.702,0.849,1,-4.959,1,0.285,0.0184,0.0454,0.261,0.655,127.958,audio_features,3afLSo6oMhoeeR2JdxCGY2,spotify:track:3afLSo6oMhoeeR2JdxCGY2,https://api.spotify.com/v1/tracks/3afLSo6oMhoeeR2JdxCGY2,https://api.spotify.com/v1/audio-analysis/3afLSo6oMhoeeR2JdxCGY2,334693,4
2929,0.762,0.813,5,-4.851,0,0.116,0.0633,3.75e-05,0.211,0.91,100.157,audio_features,2EtlSsk2sN9vp83G64C8nx,spotify:track:2EtlSsk2sN9vp83G64C8nx,https://api.spotify.com/v1/tracks/2EtlSsk2sN9vp83G64C8nx,https://api.spotify.com/v1/audio-analysis/2EtlSsk2sN9vp83G64C8nx,208000,4
2930,0.523,0.491,7,-9.876,0,0.0491,0.123,0.0,0.331,0.408,80.156,audio_features,27NV2KxoQ8WuLMqlTDI61F,spotify:track:27NV2KxoQ8WuLMqlTDI61F,https://api.spotify.com/v1/tracks/27NV2KxoQ8WuLMqlTDI61F,https://api.spotify.com/v1/audio-analysis/27NV2KxoQ8WuLMqlTDI61F,234400,4
2931,0.746,0.862,8,-6.11,1,0.0776,0.21,0.0363,0.225,0.604,122.011,audio_features,5mr06ofu0NYuw3XpiokMct,spotify:track:5mr06ofu0NYuw3XpiokMct,https://api.spotify.com/v1/tracks/5mr06ofu0NYuw3XpiokMct,https://api.spotify.com/v1/audio-analysis/5mr06ofu0NYuw3XpiokMct,246970,4
2932,0.724,0.443,7,-3.743,1,0.0329,0.73,0.0,0.101,0.763,97.194,audio_features,63Zaf8Rci6eOUPqDQ4fUFx,spotify:track:63Zaf8Rci6eOUPqDQ4fUFx,https://api.spotify.com/v1/tracks/63Zaf8Rci6eOUPqDQ4fUFx,https://api.spotify.com/v1/audio-analysis/63Zaf8Rci6eOUPqDQ4fUFx,177791,4
2933,0.755,0.531,9,-8.051,0,0.196,0.213,0.0,0.13,0.683,177.951,audio_features,2RxC2peY3FtrurYmbbmanr,spotify:track:2RxC2peY3FtrurYmbbmanr,https://api.spotify.com/v1/tracks/2RxC2peY3FtrurYmbbmanr,https://api.spotify.com/v1/audio-analysis/2RxC2peY3FtrurYmbbmanr,203360,4
2934,0.313,0.317,1,-12.295,0,0.0326,0.798,0.627,0.0986,0.144,143.905,audio_features,0htv5uauilJWqekkWEaQDN,spotify:track:0htv5uauilJWqekkWEaQDN,https://api.spotify.com/v1/tracks/0htv5uauilJWqekkWEaQDN,https://api.spotify.com/v1/audio-analysis/0htv5uauilJWqekkWEaQDN,380867,3
2935,0.45,0.528,0,-11.269,1,0.0811,0.232,0.0901,0.155,0.461,92.88,audio_features,7qGAPavRijMOtbm7EzCaUq,spotify:track:7qGAPavRijMOtbm7EzCaUq,https://api.spotify.com/v1/tracks/7qGAPavRijMOtbm7EzCaUq,https://api.spotify.com/v1/audio-analysis/7qGAPavRijMOtbm7EzCaUq,197099,4
2936,0.795,0.623,1,-7.592,0,0.0479,0.738,0.000856,0.141,0.681,101.011,audio_features,4hi9OTFKomNUlAIhp1fmap,spotify:track:4hi9OTFKomNUlAIhp1fmap,https://api.spotify.com/v1/tracks/4hi9OTFKomNUlAIhp1fmap,https://api.spotify.com/v1/audio-analysis/4hi9OTFKomNUlAIhp1fmap,218773,4
2937,0.573,0.856,0,-5.754,1,0.199,0.0629,0.0,0.108,0.687,199.952,audio_features,5iqhyXGD2Ag4ZeLNyrffPv,spotify:track:5iqhyXGD2Ag4ZeLNyrffPv,https://api.spotify.com/v1/tracks/5iqhyXGD2Ag4ZeLNyrffPv,https://api.spotify.com/v1/audio-analysis/5iqhyXGD2Ag4ZeLNyrffPv,293320,4
2938,0.935,0.832,6,-1.947,0,0.214,0.661,0.000395,0.152,0.641,109.086,audio_features,2MHSX5b2U5DEeebmpuX8Ha,spotify:track:2MHSX5b2U5DEeebmpuX8Ha,https://api.spotify.com/v1/tracks/2MHSX5b2U5DEeebmpuX8Ha,https://api.spotify.com/v1/audio-analysis/2MHSX5b2U5DEeebmpuX8Ha,136514,4
2939,0.811,0.712,10,-3.773,0,0.054,0.28,0.0,0.106,0.576,90.02,audio_features,7MCFjPDImfjQv7GynHgVrR,spotify:track:7MCFjPDImfjQv7GynHgVrR,https://api.spotify.com/v1/tracks/7MCFjPDImfjQv7GynHgVrR,https://api.spotify.com/v1/audio-analysis/7MCFjPDImfjQv7GynHgVrR,179967,4
2940,0.726,0.177,1,-14.824,0,0.0353,0.896,2.14e-06,0.116,0.618,92.934,audio_features,1Xtz05nIgJiEYdncfd1w8h,spotify:track:1Xtz05nIgJiEYdncfd1w8h,https://api.spotify.com/v1/tracks/1Xtz05nIgJiEYdncfd1w8h,https://api.spotify.com/v1/audio-analysis/1Xtz05nIgJiEYdncfd1w8h,214547,4
2941,0.745,0.924,5,-3.898,1,0.0355,0.201,5.01e-05,0.121,0.909,103.033,audio_features,1SGpOusZOaKgoyicqZv5MW,spotify:track:1SGpOusZOaKgoyicqZv5MW,https://api.spotify.com/v1/tracks/1SGpOusZOaKgoyicqZv5MW,https://api.spotify.com/v1/audio-analysis/1SGpOusZOaKgoyicqZv5MW,237387,4
2942,0.904,0.692,0,-6.268,1,0.544,0.18,0.0,0.55,0.845,91.518,audio_features,4Ddac1auZ5h2lsQkthGvQP,spotify:track:4Ddac1auZ5h2lsQkthGvQP,https://api.spotify.com/v1/tracks/4Ddac1auZ5h2lsQkthGvQP,https://api.spotify.com/v1/audio-analysis/4Ddac1auZ5h2lsQkthGvQP,272904,4
2943,0.56,0.865,1,-1.148,1,0.0909,0.255,0.000153,0.083,0.424,159.96,audio_features,4nlvKIIetOWGIMyhjQXgOZ,spotify:track:4nlvKIIetOWGIMyhjQXgOZ,https://api.spotify.com/v1/tracks/4nlvKIIetOWGIMyhjQXgOZ,https://api.spotify.com/v1/audio-analysis/4nlvKIIetOWGIMyhjQXgOZ,139663,4
2944,0.866,0.342,7,-8.42,1,0.0527,0.786,0.231,0.178,0.115,125.426,audio_features,6EiOaXSkNJGmEDwDilslHH,spotify:track:6EiOaXSkNJGmEDwDilslHH,https://api.spotify.com/v1/tracks/6EiOaXSkNJGmEDwDilslHH,https://api.spotify.com/v1/audio-analysis/6EiOaXSkNJGmEDwDilslHH,146842,4
2945,0.747,0.383,7,-13.538,1,0.24,0.458,0.69,0.261,0.808,92.317,audio_features,5RF6Z68ugujGPK69CGxXhj,spotify:track:5RF6Z68ugujGPK69CGxXhj,https://api.spotify.com/v1/tracks/5RF6Z68ugujGPK69CGxXhj,https://api.spotify.com/v1/audio-analysis/5RF6Z68ugujGPK69CGxXhj,189573,4
2946,0.6,0.869,4,-5.565,0,0.315,0.0364,0.0,0.287,0.786,85.409,audio_features,5GCz9BOkt17aI6ZOR3EiUl,spotify:track:5GCz9BOkt17aI6ZOR3EiUl,https://api.spotify.com/v1/tracks/5GCz9BOkt17aI6ZOR3EiUl,https://api.spotify.com/v1/audio-analysis/5GCz9BOkt17aI6ZOR3EiUl,175667,4
2947,0.803,0.788,4,-4.616,0,0.253,0.062,0.0,0.362,0.778,106.013,audio_features,48XgkAh1fkcZqA2EZWCDX6,spotify:track:48XgkAh1fkcZqA2EZWCDX6,https://api.spotify.com/v1/tracks/48XgkAh1fkcZqA2EZWCDX6,https://api.spotify.com/v1/audio-analysis/48XgkAh1fkcZqA2EZWCDX6,203947,4
2948,0.795,0.738,10,-7.608,0,0.0445,0.205,0.349,0.109,0.698,116.003,audio_features,3PbtKwVUqIZPvbQZarAC0w,spotify:track:3PbtKwVUqIZPvbQZarAC0w,https://api.spotify.com/v1/tracks/3PbtKwVUqIZPvbQZarAC0w,https://api.spotify.com/v1/audio-analysis/3PbtKwVUqIZPvbQZarAC0w,320000,4
2949,0.89,0.841,7,-4.568,1,0.0419,0.258,0.00388,0.0696,0.76,140.086,audio_features,6lQ7ubRjFRpxkRtlFnMJRl,spotify:track:6lQ7ubRjFRpxkRtlFnMJRl,https://api.spotify.com/v1/tracks/6lQ7ubRjFRpxkRtlFnMJRl,https://api.spotify.com/v1/audio-analysis/6lQ7ubRjFRpxkRtlFnMJRl,168032,4
2950,0.781,0.782,4,-9.808,0,0.0375,0.109,0.0114,0.259,0.959,89.979,audio_features,7hUGy5dnyRVXzHOv9LoZB9,spotify:track:7hUGy5dnyRVXzHOv9LoZB9,https://api.spotify.com/v1/tracks/7hUGy5dnyRVXzHOv9LoZB9,https://api.spotify.com/v1/audio-analysis/7hUGy5dnyRVXzHOv9LoZB9,196105,4
2951,0.639,0.627,0,-6.111,0,0.0494,0.0535,0.0,0.275,0.0789,129.886,audio_features,5NULKKoUis7P8gj1qL48c2,spotify:track:5NULKKoUis7P8gj1qL48c2,https://api.spotify.com/v1/tracks/5NULKKoUis7P8gj1qL48c2,https://api.spotify.com/v1/audio-analysis/5NULKKoUis7P8gj1qL48c2,255267,4
2952,0.68,0.887,9,-5.758,1,0.207,0.201,0.0,0.132,0.728,170.074,audio_features,05cjQouqyDYG6F2NSNJL7E,spotify:track:05cjQouqyDYG6F2NSNJL7E,https://api.spotify.com/v1/tracks/05cjQouqyDYG6F2NSNJL7E,https://api.spotify.com/v1/audio-analysis/05cjQouqyDYG6F2NSNJL7E,221013,4
2953,0.804,0.867,7,-4.381,1,0.0653,0.233,0.0,0.252,0.956,157.358,audio_features,33i30iRaIfo7ABAaT5oqDy,spotify:track:33i30iRaIfo7ABAaT5oqDy,https://api.spotify.com/v1/tracks/33i30iRaIfo7ABAaT5oqDy,https://api.spotify.com/v1/audio-analysis/33i30iRaIfo7ABAaT5oqDy,155973,3
2954,0.822,0.375,0,-12.136,0,0.0434,0.0815,0.663,0.238,0.421,119.966,audio_features,60J8ir9bbCEBc5UYh8x0Hz,spotify:track:60J8ir9bbCEBc5UYh8x0Hz,https://api.spotify.com/v1/tracks/60J8ir9bbCEBc5UYh8x0Hz,https://api.spotify.com/v1/audio-analysis/60J8ir9bbCEBc5UYh8x0Hz,295200,4
2955,0.675,0.811,0,-6.966,0,0.0629,0.00301,0.0413,0.126,0.271,126.023,audio_features,4EeeRPXUAUQHkBxu3g1LxT,spotify:track:4EeeRPXUAUQHkBxu3g1LxT,https://api.spotify.com/v1/tracks/4EeeRPXUAUQHkBxu3g1LxT,https://api.spotify.com/v1/audio-analysis/4EeeRPXUAUQHkBxu3g1LxT,207265,4
2956,0.787,0.685,1,-10.016,1,0.0509,0.425,0.000218,0.0892,0.727,114.378,audio_features,6sRXhwu3wr2FVR5f2KyXAv,spotify:track:6sRXhwu3wr2FVR5f2KyXAv,https://api.spotify.com/v1/tracks/6sRXhwu3wr2FVR5f2KyXAv,https://api.spotify.com/v1/audio-analysis/6sRXhwu3wr2FVR5f2KyXAv,214733,4
2957,0.744,0.846,9,-6.661,1,0.0469,0.249,0.0,0.183,0.691,101.0,audio_features,1fjB9hdAjlHSS9oH5z63qt,spotify:track:1fjB9hdAjlHSS9oH5z63qt,https://api.spotify.com/v1/tracks/1fjB9hdAjlHSS9oH5z63qt,https://api.spotify.com/v1/audio-analysis/1fjB9hdAjlHSS9oH5z63qt,266467,4
2958,0.673,0.735,5,-4.733,1,0.0457,0.286,0.0,0.242,0.754,115.744,audio_features,4ofwffwvvnbSkrMSCKQDaC,spotify:track:4ofwffwvvnbSkrMSCKQDaC,https://api.spotify.com/v1/tracks/4ofwffwvvnbSkrMSCKQDaC,https://api.spotify.com/v1/audio-analysis/4ofwffwvvnbSkrMSCKQDaC,201287,4
2959,0.694,0.712,7,-3.923,0,0.046,0.132,0.0,0.211,0.799,98.023,audio_features,1rIKgCH4H52lrvDcz50hS8,spotify:track:1rIKgCH4H52lrvDcz50hS8,https://api.spotify.com/v1/tracks/1rIKgCH4H52lrvDcz50hS8,https://api.spotify.com/v1/audio-analysis/1rIKgCH4H52lrvDcz50hS8,201122,4
2960,0.376,0.821,0,-3.974,1,0.104,0.0785,0.0,0.0823,0.331,120.462,audio_features,5zUQZjVB6bfewBXWqsP9PY,spotify:track:5zUQZjVB6bfewBXWqsP9PY,https://api.spotify.com/v1/tracks/5zUQZjVB6bfewBXWqsP9PY,https://api.spotify.com/v1/audio-analysis/5zUQZjVB6bfewBXWqsP9PY,199453,4
2961,0.67,0.318,2,-12.938,1,0.298,0.859,0.00198,0.106,0.304,85.806,audio_features,42C5Bbb4dHwS5OFMvtGkG2,spotify:track:42C5Bbb4dHwS5OFMvtGkG2,https://api.spotify.com/v1/tracks/42C5Bbb4dHwS5OFMvtGkG2,https://api.spotify.com/v1/audio-analysis/42C5Bbb4dHwS5OFMvtGkG2,193110,4
2962,0.686,0.744,5,-7.122,0,0.111,0.0302,0.0,0.0486,0.637,121.839,audio_features,0ptaq4BSl6jrXfGyLzJjYE,spotify:track:0ptaq4BSl6jrXfGyLzJjYE,https://api.spotify.com/v1/tracks/0ptaq4BSl6jrXfGyLzJjYE,https://api.spotify.com/v1/audio-analysis/0ptaq4BSl6jrXfGyLzJjYE,174173,4
2963,0.454,0.769,2,-7.653,1,0.0814,0.127,3.23e-06,0.175,0.491,122.531,audio_features,2LScqpywMqGcnum6nNaxXX,spotify:track:2LScqpywMqGcnum6nNaxXX,https://api.spotify.com/v1/tracks/2LScqpywMqGcnum6nNaxXX,https://api.spotify.com/v1/audio-analysis/2LScqpywMqGcnum6nNaxXX,273867,4
2964,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,audio_features,0fYVliAYKHuPmECRs1pbRf,spotify:track:0fYVliAYKHuPmECRs1pbRf,https://api.spotify.com/v1/tracks/0fYVliAYKHuPmECRs1pbRf,https://api.spotify.com/v1/audio-analysis/0fYVliAYKHuPmECRs1pbRf,195200,4
2965,0.779,0.464,1,-12.18,0,0.0606,0.678,0.768,0.0793,0.102,115.001,audio_features,1xDZYFJaDsDw4C4xatOyTM,spotify:track:1xDZYFJaDsDw4C4xatOyTM,https://api.spotify.com/v1/tracks/1xDZYFJaDsDw4C4xatOyTM,https://api.spotify.com/v1/audio-analysis/1xDZYFJaDsDw4C4xatOyTM,220145,4
2966,0.772,0.65,6,-5.202,0,0.0306,0.107,1.13e-06,0.0905,0.262,125.083,audio_features,3wPPWcVuinAU7dXcJXtCID,spotify:track:3wPPWcVuinAU7dXcJXtCID,https://api.spotify.com/v1/tracks/3wPPWcVuinAU7dXcJXtCID,https://api.spotify.com/v1/audio-analysis/3wPPWcVuinAU7dXcJXtCID,222200,4
2967,0.733,0.67,7,-6.734,1,0.0594,0.525,0.0,0.233,0.831,119.955,audio_features,2kP6fOqdSQ5CYqVH5z5844,spotify:track:2kP6fOqdSQ5CYqVH5z5844,https://api.spotify.com/v1/tracks/2kP6fOqdSQ5CYqVH5z5844,https://api.spotify.com/v1/audio-analysis/2kP6fOqdSQ5CYqVH5z5844,209960,4
2968,0.616,0.869,0,-3.911,1,0.0327,0.0283,0.0,0.064,0.473,127.966,audio_features,6ebkx7Q5tTxrCxKq4GYj0Y,spotify:track:6ebkx7Q5tTxrCxKq4GYj0Y,https://api.spotify.com/v1/tracks/6ebkx7Q5tTxrCxKq4GYj0Y,https://api.spotify.com/v1/audio-analysis/6ebkx7Q5tTxrCxKq4GYj0Y,234560,4
2969,0.662,0.207,2,-16.176,1,0.0427,0.916,0.0698,0.101,0.496,95.466,audio_features,0QUiguzo0mWdlBk6Nvujic,spotify:track:0QUiguzo0mWdlBk6Nvujic,https://api.spotify.com/v1/tracks/0QUiguzo0mWdlBk6Nvujic,https://api.spotify.com/v1/audio-analysis/0QUiguzo0mWdlBk6Nvujic,262533,4
2970,0.772,0.371,5,-5.743,0,0.0348,0.744,0.0,0.167,0.684,96.574,audio_features,6nLvaCZFR1wEzW3sIKpsnr,spotify:track:6nLvaCZFR1wEzW3sIKpsnr,https://api.spotify.com/v1/tracks/6nLvaCZFR1wEzW3sIKpsnr,https://api.spotify.com/v1/audio-analysis/6nLvaCZFR1wEzW3sIKpsnr,233733,4
2971,0.624,0.911,7,-7.482,1,0.0524,0.329,0.861,0.0727,0.135,122.902,audio_features,3H3cOQ6LBLSvmcaV7QkZEu,spotify:track:3H3cOQ6LBLSvmcaV7QkZEu,https://api.spotify.com/v1/tracks/3H3cOQ6LBLSvmcaV7QkZEu,https://api.spotify.com/v1/audio-analysis/3H3cOQ6LBLSvmcaV7QkZEu,212547,4
